source,register,label,fact_id,variant_key,n_input_tokens,mean_nll,perplexity,reference_model
medqa-sonnet,textbook,1,medqa_test_1135,medqa_test_1135__textbook__correct,169,2.1969082355499268,8.997153374200451,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1135,medqa_test_1135__textbook__wrong,181,1.9555158615112305,7.067563967706318,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1135,medqa_test_1135__patient__wrong,152,3.2483184337615967,25.747008195102456,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1135,medqa_test_1135__patient__correct,195,2.6805169582366943,14.592635129231526,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1135,medqa_test_1135__colloquial__correct,141,4.053846836090088,57.61868088780976,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1135,medqa_test_1135__colloquial__wrong,130,3.9782230854034415,53.42202346621125,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1120,medqa_test_1120__patient__correct,80,2.4238076210021973,11.288760909671437,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1120,medqa_test_1120__textbook__wrong,109,2.6316075325012207,13.89609037379722,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1120,medqa_test_1120__textbook__correct,115,2.3169007301330566,10.144185965957565,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1120,medqa_test_1120__patient__wrong,86,2.6796915531158447,14.580595263036331,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1120,medqa_test_1120__clinical_note__correct,46,3.9168567657470703,50.24227308923823,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1120,medqa_test_1120__clinical_note__wrong,42,3.977973937988281,53.40871516508522,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1120,medqa_test_1120__colloquial__correct,86,4.103982925415039,60.58109770839523,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1120,medqa_test_1120__colloquial__wrong,79,4.100080490112305,60.34514458935447,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1001,medqa_test_1001__clinical_note__correct,142,3.653832674026489,38.62240984833169,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1001,medqa_test_1001__textbook__wrong,194,2.5021276473999023,12.208441606235068,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1001,medqa_test_1001__textbook__correct,179,2.5283749103546143,12.533122131236365,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1001,medqa_test_1001__clinical_note__wrong,124,3.780827283859253,43.852305037632185,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1001,medqa_test_1001__patient__wrong,206,2.599276304244995,13.453997909807994,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1001,medqa_test_1001__patient__correct,214,2.54745888710022,12.774600800395843,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_245,medqa_test_245__patient__wrong,106,2.602705717086792,13.50021642890736,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_245,medqa_test_245__patient__correct,120,2.570134162902832,13.067577507465066,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1001,medqa_test_1001__colloquial__wrong,188,3.603487014770508,36.7260757905519,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1001,medqa_test_1001__colloquial__correct,193,3.542687177658081,34.5596624790883,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_245,medqa_test_245__clinical_note__correct,130,3.2509684562683105,25.815328831930177,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_245,medqa_test_245__textbook__wrong,272,1.6766222715377808,5.347463153516997,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_245,medqa_test_245__textbook__correct,254,1.6301982402801514,5.104886612386532,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_245,medqa_test_245__clinical_note__wrong,135,2.891092538833618,18.012978733724193,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_643,medqa_test_643__textbook__correct,120,2.592996120452881,13.36976909325678,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_643,medqa_test_643__textbook__wrong,128,2.373892307281494,10.73911096027499,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_643,medqa_test_643__clinical_note__wrong,62,5.090173721313477,162.4180750841518,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_643,medqa_test_643__patient__wrong,101,2.5658531188964844,13.01175420935482,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_643,medqa_test_643__clinical_note__correct,69,4.633307456970215,102.85368629966764,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_245,medqa_test_245__colloquial__wrong,184,3.1512391567230225,23.364999546032845,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_643,medqa_test_643__patient__correct,143,2.261403560638428,9.596549057189945,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_245,medqa_test_245__colloquial__correct,221,3.090753555297852,21.993645160664364,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_643,medqa_test_643__colloquial__wrong,82,3.9659206867218018,52.76883059304145,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_643,medqa_test_643__colloquial__correct,96,3.962455987930298,52.58631884614576,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1081,medqa_test_1081__textbook__correct,188,1.9168801307678225,6.799711132518969,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1081,medqa_test_1081__patient__wrong,125,2.7311997413635254,15.351293558021975,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1081,medqa_test_1081__textbook__wrong,204,1.842297911643982,6.311023786468128,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1081,medqa_test_1081__clinical_note__correct,88,4.030777454376221,56.304668546234886,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1081,medqa_test_1081__clinical_note__wrong,89,4.227999687194824,68.57991360023065,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1081,medqa_test_1081__patient__correct,189,2.295271873474121,9.927134569999213,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1081,medqa_test_1081__colloquial__wrong,118,3.7887933254241934,44.2030294100631,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_729,medqa_test_729__textbook__correct,225,2.1192870140075684,8.325199620417585,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1081,medqa_test_1081__colloquial__correct,108,3.9908602237701416,54.10140866968722,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_729,medqa_test_729__clinical_note__correct,118,4.0808424949646,59.19532060696692,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_729,medqa_test_729__textbook__wrong,228,1.7806512117385864,5.933719268329099,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_729,medqa_test_729__patient__correct,196,2.512659788131714,12.337702131509248,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_729,medqa_test_729__clinical_note__wrong,153,3.387988567352295,29.60634117739444,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_729,medqa_test_729__patient__wrong,226,2.5852787494659424,13.26698674005356,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_729,medqa_test_729__colloquial__wrong,104,4.117071151733398,61.379208359121286,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_615,medqa_test_615__textbook__correct,216,2.298506736755371,9.95929948961772,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_615,medqa_test_615__patient__correct,132,3.174769878387451,23.92131442348908,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_729,medqa_test_729__colloquial__correct,195,3.721244096755981,41.31576295474065,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_615,medqa_test_615__textbook__wrong,200,2.357550859451294,10.565044461662843,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_615,medqa_test_615__patient__wrong,138,2.952598571777344,19.155666483476352,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_615,medqa_test_615__clinical_note__correct,139,3.461049318313598,31.850380173278253,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_615,medqa_test_615__clinical_note__wrong,107,3.646738767623901,38.34939560150063,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_615,medqa_test_615__colloquial__correct,119,4.514035701751709,91.28949326656657,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_615,medqa_test_615__colloquial__wrong,150,3.836200714111328,46.34904622412354,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_896,medqa_test_896__clinical_note__wrong,92,4.469239711761475,87.29033196574217,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_896,medqa_test_896__textbook__wrong,149,2.6719775199890137,14.468552773508616,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_896,medqa_test_896__textbook__correct,202,2.513212203979492,12.34451955654531,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_896,medqa_test_896__clinical_note__correct,101,3.875922441482544,48.22716451633577,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_896,medqa_test_896__patient__correct,207,2.4032533168792725,11.059096664775383,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_896,medqa_test_896__patient__wrong,214,2.524970054626465,12.490521224682746,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_896,medqa_test_896__colloquial__correct,158,3.271783828735352,26.358316153286943,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_896,medqa_test_896__colloquial__wrong,129,3.4528021812438965,31.58878590685174,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_926,medqa_test_926__textbook__wrong,285,1.6621898412704468,5.27084051986025,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_926,medqa_test_926__patient__correct,171,2.396520137786865,10.984883910587374,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_926,medqa_test_926__patient__wrong,172,2.379366397857666,10.798059022694153,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_926,medqa_test_926__textbook__correct,274,1.7100012302398682,5.528968279577027,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_926,medqa_test_926__clinical_note__correct,175,3.37730073928833,29.29159864638749,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_926,medqa_test_926__clinical_note__wrong,177,3.519369602203369,33.763137546164394,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_385,medqa_test_385__textbook__wrong,136,2.1421968936920166,8.518130515422783,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_385,medqa_test_385__textbook__correct,158,2.055584669113159,7.81140362420837,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_926,medqa_test_926__colloquial__correct,200,3.099705696105957,22.191419299180783,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_385,medqa_test_385__clinical_note__wrong,75,4.268499851226807,71.41442296286208,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_385,medqa_test_385__clinical_note__correct,77,3.5559818744659424,35.02219048574455,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_385,medqa_test_385__patient__wrong,111,2.7614338397979736,15.822513641068094,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_385,medqa_test_385__patient__correct,163,2.71614408493042,15.12190091787064,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_926,medqa_test_926__colloquial__wrong,231,2.953120708465576,19.165670971362715,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_385,medqa_test_385__colloquial__correct,108,4.300601959228516,73.7441713259738,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1244,medqa_test_1244__textbook__wrong,132,2.500844955444336,12.19279197537025,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_385,medqa_test_385__colloquial__wrong,82,4.866947650909424,129.92373843631316,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1244,medqa_test_1244__textbook__correct,145,2.3198299407958984,10.173943986132231,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1244,medqa_test_1244__clinical_note__correct,78,4.107650279998779,60.80367796566164,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1244,medqa_test_1244__clinical_note__wrong,63,4.520085334777832,91.84343508289136,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1244,medqa_test_1244__patient__wrong,128,2.414597272872925,11.185264840791785,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1244,medqa_test_1244__patient__correct,152,2.1538426876068115,8.61791079048639,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1244,medqa_test_1244__colloquial__wrong,101,4.003731727600098,54.80227609107466,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1244,medqa_test_1244__colloquial__correct,127,3.523829221725464,33.91404453726852,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1152,medqa_test_1152__clinical_note__correct,158,3.5439844131469727,34.60452359116252,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1152,medqa_test_1152__textbook__correct,291,1.9461619853973389,7.001763076388215,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1152,medqa_test_1152__clinical_note__wrong,158,3.7532129287719727,42.6579189137518,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1152,medqa_test_1152__textbook__wrong,284,2.109720468521118,8.245935963762081,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1152,medqa_test_1152__patient__correct,260,2.2565479278564453,9.550064685843422,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1152,medqa_test_1152__patient__wrong,329,2.14923095703125,8.578258810198076,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1152,medqa_test_1152__colloquial__correct,183,3.684838771820069,39.83869881113936,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_944,medqa_test_944__textbook__correct,310,1.420276165008545,4.138263125930764,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1152,medqa_test_1152__colloquial__wrong,215,3.3216686248779297,27.706543836499332,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_944,medqa_test_944__textbook__wrong,323,1.400373458862305,4.0567147000383725,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_944,medqa_test_944__patient__correct,181,2.436830282211304,11.436732016070264,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_944,medqa_test_944__clinical_note__correct,186,2.5559751987457275,12.883857855178094,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_944,medqa_test_944__patient__wrong,155,2.6396424770355225,14.008194461133776,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_944,medqa_test_944__clinical_note__wrong,195,2.595282077789306,13.400366774174143,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_149,medqa_test_149__textbook__correct,182,1.9295358657836916,6.886313326100887,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_149,medqa_test_149__patient__correct,136,2.4403743743896484,11.477336759529477,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_944,medqa_test_944__colloquial__wrong,217,2.692802667617798,14.773021823848842,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_149,medqa_test_149__textbook__wrong,197,1.7330456972122192,5.657859821011751,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_944,medqa_test_944__colloquial__correct,197,3.206801652908325,24.699960709108776,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_149,medqa_test_149__clinical_note__correct,92,4.112330436706543,61.08891566486443,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_149,medqa_test_149__patient__wrong,149,2.184394836425781,8.88526988436712,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_149,medqa_test_149__clinical_note__wrong,92,4.178024291992188,65.23683686566089,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_149,medqa_test_149__colloquial__correct,131,4.133114814758301,62.371897587484376,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_933,medqa_test_933__clinical_note__correct,175,2.8408732414245605,17.130718260344448,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_149,medqa_test_149__colloquial__wrong,133,4.013622283935547,55.346990413447074,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_933,medqa_test_933__textbook__correct,320,1.653002381324768,5.222636658298825,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_933,medqa_test_933__textbook__wrong,274,1.693808674812317,5.440161102243318,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_933,medqa_test_933__clinical_note__wrong,171,2.919719696044922,18.53609099186893,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_933,medqa_test_933__patient__correct,200,2.2944819927215576,9.919296413486268,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_933,medqa_test_933__patient__wrong,206,2.1386568546295166,8.488029311812392,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_591,medqa_test_591__clinical_note__wrong,82,3.945606470108032,51.707687771819465,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_591,medqa_test_591__patient__correct,143,2.289717197418213,9.872145418150168,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_591,medqa_test_591__patient__wrong,126,2.782744884490967,16.16332657773729,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_591,medqa_test_591__textbook__correct,204,2.001131772994995,7.397423567226086,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_591,medqa_test_591__clinical_note__correct,82,3.829435348510742,46.0365362951092,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_591,medqa_test_591__textbook__wrong,158,2.14658522605896,8.555593042159364,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_933,medqa_test_933__colloquial__wrong,194,3.46668004989624,32.03022697419801,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_933,medqa_test_933__colloquial__correct,185,3.622943162918091,37.447620238773794,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1151,medqa_test_1151__textbook__wrong,170,2.028383016586304,7.601784456094092,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1151,medqa_test_1151__textbook__correct,170,1.9702293872833248,7.172321539015518,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1151,medqa_test_1151__clinical_note__correct,97,3.197872877120972,24.48040195209311,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_591,medqa_test_591__colloquial__correct,163,3.504348039627075,33.259752741498964,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1151,medqa_test_1151__patient__correct,150,2.701322078704834,14.899416911135411,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_591,medqa_test_591__colloquial__wrong,137,3.847370624542236,46.86966312812984,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1151,medqa_test_1151__patient__wrong,149,2.913550615310669,18.42209234501293,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1151,medqa_test_1151__clinical_note__wrong,98,3.4452521800994877,31.351188595725965,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1151,medqa_test_1151__colloquial__correct,131,3.9081461429595943,49.806532143028655,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_140,medqa_test_140__clinical_note__correct,74,4.868919849395752,130.18022667631902,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_140,medqa_test_140__clinical_note__wrong,84,4.275395393371582,71.90856585975487,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_140,medqa_test_140__textbook__correct,179,2.253913402557373,9.524937911914757,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1151,medqa_test_1151__colloquial__wrong,106,4.079035758972168,59.08846684797577,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_140,medqa_test_140__patient__wrong,137,2.595568895339966,13.404210785788893,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_140,medqa_test_140__textbook__wrong,170,2.133643627166748,8.44558337462811,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_140,medqa_test_140__patient__correct,152,2.29410982131958,9.915605421916789,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_1154,medqa_test_1154__clinical_note__correct,58,4.0623884201049805,58.112943579535454,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_1154,medqa_test_1154__clinical_note__wrong,56,4.4374098777771,84.55564833432788,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_1154,medqa_test_1154__textbook__wrong,128,2.059360980987549,7.840957688029811,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_1154,medqa_test_1154__textbook__correct,140,1.934995174407959,6.924010642847009,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_140,medqa_test_140__colloquial__wrong,139,3.445698976516724,31.365199324205204,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_1154,medqa_test_1154__patient__wrong,112,2.612257242202759,13.629781873962944,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_140,medqa_test_140__colloquial__correct,131,3.545168399810791,34.64551914991061,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_1154,medqa_test_1154__patient__correct,127,2.177401542663574,8.823349348515562,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_1154,medqa_test_1154__colloquial__correct,101,3.4704623222351074,32.151603410362,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_828,medqa_test_828__textbook__correct,200,1.655986785888672,5.238246400284174,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_828,medqa_test_828__clinical_note__wrong,108,2.7389166355133057,15.470216131771055,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_828,medqa_test_828__clinical_note__correct,111,3.377737522125244,29.304395508463426,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_1154,medqa_test_1154__colloquial__wrong,91,3.788599729537964,44.194472713707725,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_828,medqa_test_828__textbook__wrong,203,1.6335951089859009,5.122256727263968,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_828,medqa_test_828__patient__wrong,170,2.4259965419769287,11.313498179292385,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_828,medqa_test_828__patient__correct,119,2.7942681312561035,16.350657837708557,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_828,medqa_test_828__colloquial__wrong,108,4.311629772186279,74.56190889531031,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_851,medqa_test_851__textbook__correct,215,2.0016183853149414,7.401024120635535,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_851,medqa_test_851__textbook__wrong,235,1.971774697303772,7.18341356746368,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_828,medqa_test_828__colloquial__correct,139,3.4996511936187744,33.103903092008245,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_851,medqa_test_851__clinical_note__correct,110,3.072216272354126,21.58969834290119,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_851,medqa_test_851__clinical_note__wrong,105,3.596336126327514,36.46438848311454,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_851,medqa_test_851__patient__correct,180,2.3538005352020264,10.525496324745603,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_851,medqa_test_851__patient__wrong,175,2.4082696437835693,11.114712084852796,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_7,medqa_test_7__textbook__correct,207,1.6718719005584717,5.322120959806411,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_7,medqa_test_7__patient__wrong,95,2.753466844558716,15.696956570630922,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_851,medqa_test_851__colloquial__correct,134,3.630743741989136,37.74087565547759,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_7,medqa_test_7__textbook__wrong,196,1.698447823524475,5.465457450005943,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_851,medqa_test_851__colloquial__wrong,151,3.8837366104125977,48.60549597473407,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_7,medqa_test_7__clinical_note__correct,121,3.65028715133667,38.48571568719929,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_7,medqa_test_7__patient__correct,116,2.5016448497772217,12.20254882227645,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_7,medqa_test_7__clinical_note__wrong,109,3.691056728363037,40.08718584927408,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_953,medqa_test_953__clinical_note__wrong,153,2.945328950881958,19.01691698929924,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_7,medqa_test_7__colloquial__wrong,161,3.7399067878723145,42.09406630464086,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_953,medqa_test_953__textbook__wrong,261,1.6119567155838013,5.01260988999701,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_953,medqa_test_953__textbook__correct,262,1.6698118448257446,5.311168379349382,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_7,medqa_test_7__colloquial__correct,172,3.5436744689941406,34.59379978339051,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_953,medqa_test_953__clinical_note__correct,169,3.326885461807251,27.851462036210503,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_953,medqa_test_953__patient__wrong,224,2.371690273284912,10.715489090472694,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_953,medqa_test_953__patient__correct,258,2.5132741928100586,12.345284802594632,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_91,medqa_test_91__textbook__correct,112,2.240734100341797,9.400229466819637,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_91,medqa_test_91__textbook__wrong,113,2.3453855514526367,10.437296066557035,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_91,medqa_test_91__patient__correct,140,2.6430275440216064,14.055693486073071,gemma-2-2b-it
medqa-sonnet,clinical_note,1,medqa_test_91,medqa_test_91__clinical_note__correct,71,4.622353076934815,101.733136600853,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_953,medqa_test_953__colloquial__correct,189,3.350139856338501,28.50672021049878,gemma-2-2b-it
medqa-sonnet,patient,0,medqa_test_91,medqa_test_91__patient__wrong,136,2.746685266494751,15.590866569680008,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_953,medqa_test_953__colloquial__wrong,209,3.3518142700195312,28.554492236726304,gemma-2-2b-it
medqa-sonnet,clinical_note,0,medqa_test_91,medqa_test_91__clinical_note__wrong,65,4.659945487976074,105.6303238769707,gemma-2-2b-it
medqa-sonnet,colloquial,0,medqa_test_91,medqa_test_91__colloquial__wrong,110,4.423998832702637,83.42923877052019,gemma-2-2b-it
medqa-sonnet,colloquial,1,medqa_test_91,medqa_test_91__colloquial__correct,120,4.21478796005249,67.67981352524296,gemma-2-2b-it
medqa-sonnet,textbook,1,medqa_test_184,medqa_test_184__textbook__correct,184,2.466881036758423,11.785630518730663,gemma-2-2b-it
medqa-sonnet,textbook,0,medqa_test_184,medqa_test_184__textbook__wrong,197,2.435725212097168,11.4241006058983,gemma-2-2b-it
medqa-sonnet,patient,1,medqa_test_184,medqa_test_184__patient__correct,155,2.474203586578369,11.872248129213466,gemma-2-2b-it
