model,generator,split_id,seed,layer,position,n_train_specialties,n_test_specialties,n_train_facts,n_test_facts_in,n_test_facts_out,in_dist_auroc,in_dist_ci_lo,in_dist_ci_hi,heldout_specialty_auroc,heldout_ci_lo,heldout_ci_hi,delta_specialty
llama-3-8b-instruct,sonnet,1,1042,19,last_question_token,7,8,136,34,181,0.759515570934256,0.6548442906574394,0.8512543252595155,0.7689936204633558,0.727651017978694,0.8066985134763895,-0.0094780495290998
llama-3-8b-instruct,sonnet,2,2042,19,last_question_token,7,8,145,36,170,0.790895061728395,0.6673996913580247,0.882716049382716,0.7907612456747405,0.7508728373702424,0.8330493079584775,0.0001338160536544
llama-3-8b-instruct,sonnet,3,3042,19,last_question_token,7,8,126,32,193,0.8056640625,0.6884765625,0.9013671875,0.8014711804343742,0.7582995516658164,0.8430313565464846,0.0041928820656258
llama-3-8b-instruct,sonnet,4,4042,19,last_question_token,7,8,131,33,187,0.8034894398530763,0.7024563820018366,0.8953168044077136,0.7775172295461694,0.7385298407160629,0.819270639709457,0.0259722103069068
llama-3-8b-instruct,sonnet,0,42,21,last_question_token,7,8,137,34,180,0.8866782006920415,0.8036332179930796,0.9498269896193772,0.7991049382716049,0.7554868827160494,0.8410547839506173,0.0875732624204366
llama-3-8b-instruct,sonnet,1,1042,21,last_question_token,7,8,136,34,181,0.8019031141868513,0.6997837370242214,0.8858131487889274,0.7779066573059431,0.7376751320167272,0.816020573242575,0.0239964568809082
llama-3-8b-instruct,sonnet,2,2042,21,last_question_token,7,8,145,36,170,0.7924382716049382,0.6612654320987654,0.8858024691358024,0.7924913494809689,0.753977508650519,0.8338468858131486,-5.307787603070491e-05
llama-3-8b-instruct,sonnet,3,3042,21,last_question_token,7,8,126,32,193,0.83984375,0.7323974609375,0.924853515625,0.795860291551451,0.7526557759939864,0.8370701226878574,0.043983458448549
llama-3-8b-instruct,sonnet,4,4042,21,last_question_token,7,8,131,33,187,0.8099173553719008,0.7134986225895317,0.8962809917355371,0.7737996511195631,0.7335754525436816,0.8151813034401898,0.0361177042523377
llama-3-8b-instruct,sonnet,0,42,23,last_question_token,7,8,137,34,180,0.9247404844290658,0.8486159169550173,0.9783953287197232,0.8045061728395063,0.7632307098765433,0.8433425925925926,0.1202343115895594
llama-3-8b-instruct,sonnet,1,1042,23,last_question_token,7,8,136,34,181,0.7889273356401384,0.6850994809688581,0.8771626297577855,0.7743353377491529,0.7356895393913495,0.8134695216873722,0.0145919978909855
llama-3-8b-instruct,sonnet,2,2042,23,last_question_token,7,8,145,36,170,0.7924382716049383,0.6635416666666667,0.886593364197531,0.7826297577854672,0.7440432525951557,0.8258581314878892,0.0098085138194711
llama-3-8b-instruct,sonnet,3,3042,23,last_question_token,7,8,126,32,193,0.8359375,0.7392578125,0.9229248046875,0.8021960321082445,0.7593391768906548,0.8446407957260598,0.0337414678917554
llama-3-8b-instruct,sonnet,4,4042,23,last_question_token,7,8,131,33,187,0.8282828282828283,0.7309228650137741,0.9155417814508724,0.7811204209442649,0.7424547456318452,0.8205989590780406,0.0471624073385633
llama-3-8b-instruct,sonnet,0,42,25,last_question_token,7,8,137,34,180,0.908304498269896,0.8347534602076124,0.9645328719723184,0.8058024691358024,0.7630223765432099,0.8448541666666666,0.1025020291340936
llama-3-8b-instruct,sonnet,1,1042,25,last_question_token,7,8,136,34,181,0.7897923875432526,0.6920415224913495,0.875454152249135,0.7795244345410702,0.7403734623485241,0.8206480266170142,0.0102679530021824
llama-3-8b-instruct,sonnet,2,2042,25,last_question_token,7,8,145,36,170,0.7885802469135803,0.6550733024691358,0.8850694444444444,0.7827681660899655,0.7438365051903114,0.82619723183391,0.0058120808236148
llama-3-8b-instruct,sonnet,3,3042,25,last_question_token,7,8,126,32,193,0.837890625,0.7450439453125,0.923828125,0.8046390507127708,0.764221858304921,0.8451092646782463,0.0332515742872292
llama-3-8b-instruct,sonnet,4,4042,25,last_question_token,7,8,131,33,187,0.8420569329660239,0.7501836547291092,0.9302112029384756,0.7886413680688611,0.7501165317852955,0.8272855958134347,0.0534155648971628
llama-3-8b-instruct,sonnet,0,42,27,last_question_token,7,8,137,34,180,0.903114186851211,0.8217344290657439,0.9662629757785468,0.8002469135802469,0.757145061728395,0.840957561728395,0.1028672732709641
llama-3-8b-instruct,sonnet,1,1042,27,last_question_token,7,8,136,34,181,0.7820069204152249,0.6929065743944637,0.8685121107266437,0.7630108971032631,0.7205198254021551,0.8039849210952047,0.0189960233119618
llama-3-8b-instruct,sonnet,2,2042,27,last_question_token,7,8,145,36,170,0.7777777777777778,0.6427469135802469,0.882716049382716,0.7792387543252596,0.7384065743944637,0.8206410034602076,-0.0014609765474817
llama-3-8b-instruct,sonnet,3,3042,27,last_question_token,7,8,126,32,193,0.8427734375,0.7451171875,0.9296875,0.7959139842680341,0.7555605519611266,0.8367479663883595,0.0468594532319659
llama-3-8b-instruct,sonnet,4,4042,27,last_question_token,7,8,131,33,187,0.8264462809917354,0.7300275482093664,0.9118457300275482,0.7774314392747863,0.7362513940919101,0.8181560811004033,0.0490148417169491
llama-3-8b-instruct,sonnet,0,42,29,last_question_token,7,8,137,34,180,0.8814878892733565,0.7880406574394464,0.954152249134948,0.8013580246913581,0.7606342592592593,0.8411736111111111,0.0801298645819984
llama-3-8b-instruct,sonnet,1,1042,29,last_question_token,7,8,136,34,181,0.7577854671280276,0.6695501730103807,0.8486159169550173,0.7688409999694759,0.7274785568206098,0.8105392082048778,-0.0110555328414482
llama-3-8b-instruct,sonnet,2,2042,29,last_question_token,7,8,145,36,170,0.7862654320987655,0.6473765432098766,0.8881365740740742,0.7869896193771625,0.7454282006920415,0.8285519031141869,-0.0007241872783969
llama-3-8b-instruct,sonnet,3,3042,29,last_question_token,7,8,126,32,193,0.8349609375,0.7372314453125,0.9189697265625,0.7995113962790946,0.7601418830035707,0.8380654514215147,0.0354495412209053
llama-3-8b-instruct,sonnet,4,4042,29,last_question_token,7,8,131,33,187,0.8218549127640036,0.7272727272727273,0.9054866850321396,0.780233921473305,0.7385398495810575,0.8221789299093483,0.0416209912906986
llama-3-8b-instruct,sonnet,0,42,31,last_question_token,7,8,137,34,180,0.8927335640138407,0.8079368512110727,0.9576124567474048,0.800895061728395,0.7582345679012346,0.8436612654320987,0.0918385022854457
llama-3-8b-instruct,sonnet,1,1042,31,last_question_token,7,8,136,34,181,0.7707612456747405,0.6738754325259515,0.8633434256055363,0.7755563017001923,0.734576935990965,0.8167821495070358,-0.0047950560254518
llama-3-8b-instruct,sonnet,2,2042,31,last_question_token,7,8,145,36,170,0.7777777777777778,0.6319251543209876,0.8819444444444444,0.7892041522491349,0.7469429065743943,0.8313529411764706,-0.011426374471357
llama-3-8b-instruct,sonnet,3,3042,31,last_question_token,7,8,126,32,193,0.837890625,0.7411376953125,0.9258056640625,0.8045853579961878,0.7666138688286934,0.843919971005933,0.0333052670038122
llama-3-8b-instruct,sonnet,4,4042,31,last_question_token,7,8,131,33,187,0.8282828282828283,0.7344811753902662,0.9109504132231404,0.7892704967256712,0.7486244959821556,0.8283236580971719,0.0390123315571571
llama-3-8b-instruct,sonnet,0,42,1,first_answer_token,7,8,137,34,180,0.823529411764706,0.7153546712802769,0.9117647058823528,0.7095370370370371,0.6614799382716048,0.7571682098765432,0.1139923747276688
llama-3-8b-instruct,sonnet,1,1042,1,first_answer_token,7,8,136,34,181,0.7448096885813148,0.6522491349480969,0.8356617647058824,0.6967736027593785,0.6519901712401941,0.739983516986661,0.0480360858219363
llama-3-8b-instruct,sonnet,2,2042,1,first_answer_token,7,8,145,36,170,0.6612654320987654,0.5439814814814815,0.7654320987654321,0.7544982698961937,0.707817474048443,0.7988330449826989,-0.0932328377974283
llama-3-8b-instruct,sonnet,3,3042,1,first_answer_token,7,8,126,32,193,0.818359375,0.7021240234375,0.91796875,0.7311874144272329,0.6909420387124486,0.7767228650433567,0.0871719605727671
llama-3-8b-instruct,sonnet,4,4042,1,first_answer_token,7,8,131,33,187,0.6483011937557391,0.5490817263544536,0.7456611570247933,0.7237839229031428,0.677194086190626,0.7677671652034659,-0.0754827291474036
llama-3-8b-instruct,sonnet,0,42,3,first_answer_token,7,8,137,34,180,0.819204152249135,0.7144896193771627,0.9014489619377164,0.7619753086419752,0.7181604938271605,0.8076604938271605,0.0572288436071598
llama-3-8b-instruct,sonnet,1,1042,3,first_answer_token,7,8,136,34,181,0.763840830449827,0.6470588235294118,0.8633434256055363,0.7447269619364488,0.6970048228076067,0.7861519794878056,0.0191138685133781
llama-3-8b-instruct,sonnet,2,2042,3,first_answer_token,7,8,145,36,170,0.691358024691358,0.5701774691358025,0.8009452160493826,0.7600692041522492,0.7115363321799307,0.8055025951557094,-0.0687111794608912
llama-3-8b-instruct,sonnet,3,3042,3,first_answer_token,7,8,126,32,193,0.818359375,0.7099365234375,0.908203125,0.7482616983006255,0.7068303847083143,0.7939830599479182,0.0700976766993745
llama-3-8b-instruct,sonnet,4,4042,3,first_answer_token,7,8,131,33,187,0.7245179063360881,0.6225436179981634,0.8209366391184574,0.757099144956962,0.7137049958534704,0.7979689153250021,-0.0325812386208738
llama-3-8b-instruct,sonnet,0,42,5,first_answer_token,7,8,137,34,180,0.8832179930795848,0.7923226643598618,0.9524437716262976,0.7727469135802469,0.7301203703703703,0.8134614197530864,0.1104710794993378
llama-3-8b-instruct,sonnet,1,1042,5,first_answer_token,7,8,136,34,181,0.8044982698961938,0.703265570934256,0.8866782006920415,0.7363023106742774,0.6869936815115533,0.7823097585543787,0.0681959592219163
llama-3-8b-instruct,sonnet,2,2042,5,first_answer_token,7,8,145,36,170,0.7584876543209876,0.6288387345679012,0.8618827160493827,0.7870588235294118,0.7399126297577854,0.826415224913495,-0.0285711692084241
llama-3-8b-instruct,sonnet,3,3042,5,first_answer_token,7,8,126,32,193,0.833984375,0.7372802734375,0.916015625,0.7508121023383179,0.7117996456280705,0.7944810598942252,0.0831722726616821
llama-3-8b-instruct,sonnet,4,4042,5,first_answer_token,7,8,131,33,187,0.7933884297520662,0.7097796143250688,0.8797061524334251,0.7432583145071349,0.6981776716520346,0.7872472761588836,0.0501301152449313
llama-3-8b-instruct,sonnet,0,42,7,first_answer_token,7,8,137,34,180,0.8166089965397924,0.7102076124567474,0.9057093425605536,0.7658024691358025,0.7241041666666667,0.8071003086419755,0.0508065274039898
llama-3-8b-instruct,sonnet,1,1042,7,first_answer_token,7,8,136,34,181,0.7673010380622838,0.6600129757785467,0.8598615916955017,0.738835810872684,0.6934708952718172,0.7828523244101219,0.0284652271895997
llama-3-8b-instruct,sonnet,2,2042,7,first_answer_token,7,8,145,36,170,0.7770061728395062,0.6682098765432098,0.871141975308642,0.7662629757785469,0.7200605536332181,0.805886678200692,0.0107431970609593
llama-3-8b-instruct,sonnet,3,3042,7,first_answer_token,7,8,126,32,193,0.8720703125,0.7890380859375,0.9482421875,0.7346237482885445,0.692960213697012,0.7800820156245806,0.1374465642114555
llama-3-8b-instruct,sonnet,4,4042,7,first_answer_token,7,8,131,33,187,0.768595041322314,0.682277318640955,0.8521808999081727,0.7267007921301724,0.6862749864165404,0.7702400697760875,0.0418942491921416
llama-3-8b-instruct,sonnet,0,42,9,first_answer_token,7,8,137,34,180,0.8252595155709342,0.7153762975778546,0.9108996539792388,0.7822530864197532,0.7430632716049382,0.8255023148148147,0.043006429151181
llama-3-8b-instruct,sonnet,1,1042,9,first_answer_token,7,8,136,34,181,0.745674740484429,0.6254108996539793,0.8460207612456747,0.7540978602606758,0.7126446079179513,0.793816580690455,-0.0084231197762467
llama-3-8b-instruct,sonnet,2,2042,9,first_answer_token,7,8,145,36,170,0.763888888888889,0.6365547839506172,0.8680555555555556,0.786955017301038,0.7418823529411765,0.8262750865051902,-0.023066128412149
llama-3-8b-instruct,sonnet,3,3042,9,first_answer_token,7,8,126,32,193,0.818359375,0.71484375,0.91796875,0.7448522107976053,0.6991811860721093,0.7898950307390802,0.0735071642023946
llama-3-8b-instruct,sonnet,4,4042,9,first_answer_token,7,8,131,33,187,0.7851239669421488,0.6969467401285583,0.8659320477502296,0.7581858217278161,0.7153729017129459,0.7995660442105864,0.0269381452143326
llama-3-8b-instruct,sonnet,0,42,11,first_answer_token,7,8,137,34,180,0.8347750865051903,0.7214316608996539,0.923053633217993,0.7833333333333333,0.7433533950617285,0.827037037037037,0.0514417531718569
llama-3-8b-instruct,sonnet,1,1042,11,first_answer_token,7,8,136,34,181,0.7698961937716262,0.6513624567474048,0.8633217993079585,0.7840114770611397,0.7421598852293886,0.8214088397790056,-0.0141152832895135
llama-3-8b-instruct,sonnet,2,2042,11,first_answer_token,7,8,145,36,170,0.779320987654321,0.6681134259259259,0.8773148148148148,0.7988581314878892,0.7532655709342562,0.837961937716263,-0.0195371438335681
llama-3-8b-instruct,sonnet,3,3042,11,first_answer_token,7,8,126,32,193,0.810546875,0.7099365234375,0.90625,0.759832478724261,0.7142728663856748,0.8027651749040242,0.050714396275739
llama-3-8b-instruct,sonnet,4,4042,11,first_answer_token,7,8,131,33,187,0.8163452708907253,0.7318640955004592,0.8916666666666667,0.7634476250393205,0.7217892990934828,0.8049458091452429,0.0528976458514047
llama-3-8b-instruct,sonnet,0,42,13,first_answer_token,7,8,137,34,180,0.8598615916955018,0.7404628027681661,0.9411764705882352,0.7881172839506174,0.7479490740740741,0.8323518518518518,0.0717443077448843
llama-3-8b-instruct,sonnet,1,1042,13,first_answer_token,7,8,136,34,181,0.7430795847750865,0.6279844290657439,0.8399653979238755,0.7739385244650652,0.7327561734989775,0.8123103690363542,-0.0308589396899786
llama-3-8b-instruct,sonnet,2,2042,13,first_answer_token,7,8,145,36,170,0.7584876543209876,0.6404320987654322,0.853414351851852,0.7691695501730104,0.7274394463667821,0.8117076124567475,-0.0106818958520227
llama-3-8b-instruct,sonnet,3,3042,13,first_answer_token,7,8,126,32,193,0.8193359375,0.7177734375,0.916015625,0.7704099438911112,0.72578928293377,0.8140379607506243,0.0489259936088888
llama-3-8b-instruct,sonnet,4,4042,13,first_answer_token,7,8,131,33,187,0.8016528925619835,0.7042929292929293,0.8925849403122131,0.7863536274986416,0.7455117389688009,0.8276809459807258,0.0152992650633418
llama-3-8b-instruct,sonnet,0,42,15,first_answer_token,7,8,137,34,180,0.8823529411764706,0.7828070934256055,0.9498269896193772,0.8100925925925927,0.769557098765432,0.8495547839506173,0.0722603485838778
llama-3-8b-instruct,sonnet,1,1042,15,first_answer_token,7,8,136,34,181,0.7491349480968859,0.6453287197231834,0.8408520761245675,0.7835536155795002,0.7427520527456427,0.8245574005677483,-0.0344186674826143
llama-3-8b-instruct,sonnet,2,2042,15,first_answer_token,7,8,145,36,170,0.7839506172839507,0.6674382716049383,0.8742283950617283,0.7929411764705881,0.7503053633217993,0.8326375432525951,-0.0089905591866374
llama-3-8b-instruct,sonnet,3,3042,15,first_answer_token,7,8,126,32,193,0.8291015625,0.7275390625,0.9189697265625,0.7889607774705362,0.7453575934924428,0.8314860801632258,0.0401407850294638
llama-3-8b-instruct,sonnet,4,4042,15,first_answer_token,7,8,131,33,187,0.8365472910927457,0.7290863177226814,0.9238062442607896,0.7977923303497383,0.753346535502874,0.8375718493522835,0.0387549607430074
llama-3-8b-instruct,sonnet,0,42,17,first_answer_token,7,8,137,34,180,0.9186851211072664,0.8321799307958478,0.9731833910034602,0.8122530864197531,0.7710046296296297,0.8528101851851853,0.1064320346875132
llama-3-8b-instruct,sonnet,1,1042,17,first_answer_token,7,8,136,34,181,0.7629757785467128,0.642711937716263,0.8589965397923875,0.7697261988339794,0.7268001587253137,0.8109375476939044,-0.0067504202872665
llama-3-8b-instruct,sonnet,2,2042,17,first_answer_token,7,8,145,36,170,0.7739197530864198,0.6566358024691358,0.8626543209876543,0.8084429065743945,0.7661167820069206,0.8472318339100345,-0.0345231534879747
llama-3-8b-instruct,sonnet,3,3042,17,first_answer_token,7,8,126,32,193,0.82421875,0.7206787109375,0.916015625,0.8005852506107547,0.7586445273698623,0.8409091519235415,0.0236334993892453
llama-3-8b-instruct,sonnet,4,4042,17,first_answer_token,7,8,131,33,187,0.7796143250688705,0.6693526170798898,0.8778696051423324,0.7766307300752096,0.734582058394578,0.8177700248791786,0.0029835949936609
llama-3-8b-instruct,sonnet,0,42,19,first_answer_token,7,8,137,34,180,0.9186851211072664,0.8338667820069204,0.9740484429065744,0.8188888888888889,0.7754305555555554,0.8595077160493827,0.0997962322183775
llama-3-8b-instruct,sonnet,1,1042,19,first_answer_token,7,8,136,34,181,0.7647058823529411,0.6479238754325259,0.8607266435986158,0.776136259576936,0.7357139586703703,0.8150583010286621,-0.0114303772239948
llama-3-8b-instruct,sonnet,2,2042,19,first_answer_token,7,8,145,36,170,0.7978395061728395,0.6743634259259259,0.8873456790123456,0.8163667820069204,0.7733460207612457,0.8559636678200693,-0.0185272758340808
llama-3-8b-instruct,sonnet,3,3042,19,first_answer_token,7,8,126,32,193,0.8212890625,0.7177490234375,0.9043212890625,0.7985180810223094,0.755833042497785,0.839889661467422,0.0227709814776906
llama-3-8b-instruct,sonnet,4,4042,19,first_answer_token,7,8,131,33,187,0.7704315886134068,0.661111111111111,0.8677685950413223,0.7812920014870315,0.7417419714604364,0.8199605364751638,-0.0108604128736247
llama-3-8b-instruct,sonnet,0,42,21,first_answer_token,7,8,137,34,180,0.9039792387543252,0.8226427335640137,0.967993079584775,0.8238888888888889,0.7826118827160493,0.8630555555555556,0.0800903498654364
llama-3-8b-instruct,sonnet,1,1042,21,first_answer_token,7,8,136,34,181,0.7664359861591695,0.6573529411764706,0.8581531141868511,0.7677421324135405,0.7265185739141052,0.8076096578248528,-0.0013061462543709
llama-3-8b-instruct,sonnet,2,2042,21,first_answer_token,7,8,145,36,170,0.8047839506172839,0.6882523148148149,0.890451388888889,0.8151557093425607,0.7721764705882352,0.8522949826989619,-0.0103717587252767
llama-3-8b-instruct,sonnet,3,3042,21,first_answer_token,7,8,126,32,193,0.8154296875,0.7119140625,0.9013671875,0.8002630943112568,0.7587854707508928,0.8412615103761174,0.0151665931887432
llama-3-8b-instruct,sonnet,4,4042,21,first_answer_token,7,8,131,33,187,0.7667584940312213,0.6556473829201103,0.8742194674012856,0.7991077811776145,0.7579556178329377,0.8383475363893734,-0.0323492871463931
llama-3-8b-instruct,sonnet,0,42,23,first_answer_token,7,8,137,34,180,0.916089965397924,0.833044982698962,0.9757785467128028,0.8191666666666666,0.778449074074074,0.8600038580246913,0.0969232987312572
llama-3-8b-instruct,sonnet,1,1042,23,first_answer_token,7,8,136,34,181,0.7681660899653979,0.6703719723183391,0.8581747404844291,0.7602332041146486,0.718220597661854,0.8006822136076431,0.0079328858507493
llama-3-8b-instruct,sonnet,2,2042,23,first_answer_token,7,8,145,36,170,0.7908950617283951,0.6727816358024691,0.8796489197530865,0.8067474048442906,0.7652214532871973,0.8461297577854672,-0.0158523431158955
llama-3-8b-instruct,sonnet,3,3042,23,first_answer_token,7,8,126,32,193,0.8291015625,0.7197021484375,0.91796875,0.8007731751187951,0.7592062874171118,0.8431662594968993,0.0283283873812049
llama-3-8b-instruct,sonnet,4,4042,23,first_answer_token,7,8,131,33,187,0.7667584940312213,0.6565656565656566,0.8733011937557392,0.784666418828105,0.7422831650890789,0.8254761360061771,-0.0179079247968836
llama-3-8b-instruct,sonnet,0,42,25,first_answer_token,7,8,137,34,180,0.9022491349480968,0.8192041522491349,0.9654195501730104,0.8202469135802469,0.7796774691358025,0.8598549382716049,0.0820022213678498
llama-3-8b-instruct,sonnet,1,1042,25,first_answer_token,7,8,136,34,181,0.7785467128027682,0.6703935986159169,0.8693771626297577,0.7692683373523398,0.7291405939989621,0.8086451878758281,0.0092783754504284
llama-3-8b-instruct,sonnet,2,2042,25,first_answer_token,7,8,145,36,170,0.7885802469135803,0.6666473765432098,0.8796489197530866,0.8081314878892734,0.7658304498269897,0.845615051903114,-0.019551240975693
llama-3-8b-instruct,sonnet,3,3042,25,first_answer_token,7,8,126,32,193,0.8125,0.7079833984375,0.9052734375,0.8045585116378963,0.7645520685119064,0.8459361325136244,0.0079414883621037
llama-3-8b-instruct,sonnet,4,4042,25,first_answer_token,7,8,131,33,187,0.7970615243342517,0.6877869605142333,0.894398530762167,0.7855815150561927,0.7462009208155794,0.8220438102319196,0.011480009278059
llama-3-8b-instruct,sonnet,0,42,27,first_answer_token,7,8,137,34,180,0.8910034602076125,0.8088235294117647,0.95503892733564,0.817932098765432,0.7762584876543209,0.8576882716049383,0.0730713614421804
llama-3-8b-instruct,sonnet,1,1042,27,first_answer_token,7,8,136,34,181,0.7854671280276817,0.6919982698961937,0.876340830449827,0.7731143737981137,0.7329049784805104,0.810507157901163,0.012352754229568
llama-3-8b-instruct,sonnet,2,2042,27,first_answer_token,7,8,145,36,170,0.7870370370370371,0.6596836419753086,0.8819637345679013,0.8175086505190311,0.7750354671280276,0.8559178200692041,-0.030471613481994
llama-3-8b-instruct,sonnet,3,3042,27,first_answer_token,7,8,126,32,193,0.8291015625,0.71484375,0.9258056640625,0.7988670836800988,0.7553712851351715,0.8394339445354237,0.0302344788199011
llama-3-8b-instruct,sonnet,4,4042,27,first_answer_token,7,8,131,33,187,0.8402203856749312,0.7309228650137741,0.9274563820018366,0.7993651519917642,0.7605872344076182,0.8367990219909062,0.040855233683167
llama-3-8b-instruct,sonnet,0,42,29,first_answer_token,7,8,137,34,180,0.916089965397924,0.833023356401384,0.9749134948096886,0.8127160493827161,0.7679922839506172,0.852346450617284,0.1033739160152077
llama-3-8b-instruct,sonnet,1,1042,29,first_answer_token,7,8,136,34,181,0.7794117647058825,0.6799091695501729,0.8719723183391003,0.7841030493574677,0.7438364213546594,0.8191347944201949,-0.0046912846515851
llama-3-8b-instruct,sonnet,2,2042,29,first_answer_token,7,8,145,36,170,0.7955246913580247,0.6705054012345679,0.8881172839506173,0.8055017301038062,0.7647249134948096,0.8414541522491349,-0.0099770387457814
llama-3-8b-instruct,sonnet,3,3042,29,first_answer_token,7,8,126,32,193,0.84375,0.740234375,0.931689453125,0.7834035813041962,0.7401366479637037,0.8263611103653788,0.0603464186958038
llama-3-8b-instruct,sonnet,4,4042,29,first_answer_token,7,8,131,33,187,0.8530762167125803,0.7437786960514233,0.945821854912764,0.7980782979210157,0.7570398066859219,0.8342167348222712,0.0549979187915645
llama-3-8b-instruct,sonnet,0,42,31,first_answer_token,7,8,137,34,180,0.8901384083044982,0.8079584775086506,0.9558823529411764,0.8056481481481482,0.7625671296296297,0.8474120370370372,0.0844902601563499
llama-3-8b-instruct,sonnet,1,1042,31,first_answer_token,7,8,136,34,181,0.7768166089965398,0.6833693771626297,0.8694204152249134,0.7800738683190378,0.7382482219712462,0.8186654864015139,-0.0032572593224979
llama-3-8b-instruct,sonnet,2,2042,31,first_answer_token,7,8,145,36,170,0.7901234567901233,0.6619791666666667,0.8873456790123457,0.8143252595155709,0.773538062283737,0.8511124567474048,-0.0242018027254475
llama-3-8b-instruct,sonnet,3,3042,31,first_answer_token,7,8,126,32,193,0.861328125,0.7636474609375,0.9424072265625,0.7889607774705363,0.7465072887862761,0.8280396789175547,0.0723673475294637
llama-3-8b-instruct,sonnet,4,4042,31,first_answer_token,7,8,131,33,187,0.8383838383838385,0.7290863177226814,0.929315886134068,0.7999656838914466,0.7566415968429181,0.8398438617060824,0.0384181544923918
